WellName,X_m,Y_m,Z_m
77A-19,319352.4357,4383323.028,-1077.43752
16-29 ST2,319703.2565,4381876.358,-1067.01336
38-21 ST3,321700.249,4383329.988,-1123.30992
37-17,320084.9886,4384813.891,-1068.869391
85-19 ST1,319733.7262,4384032.313,-1075.21248
36A-15,323600.5163,4384789.442,-1143.64008
77-19,319370.8601,4383285.629,-1082.028457
44-19 ST1,319115.9318,4383657.648,-1065.33696
16-29,319891.4705,4381631.695,-1093.9272
37-17,320084.983,4384813.891,-1070.698182
37-17 ST1,320231.3271,4384966.046,-1051.0266
16-29 ST1,319703.2565,4381876.358,-1067.01336
21-19,318577.3889,4384194.041,-1015.48692
58-29,320677.8089,4381423.823,-1146.53568
37-17,320084.9775,4384813.89,-1072.526974
77-19,319370.8382,4383285.51,-1085.074082
36-17,320280.46,4385062.898,-1077.230256
37-17,320084.9719,4384813.89,-1074.355765
21-19 ST1,318561.2101,4384391.789,-1047.466536
77-19,319370.8162,4383285.392,-1088.119708
37-17,320084.9663,4384813.89,-1076.184557
88-19,319739.8747,4383009.337,-1072.37784
16-29,319892.7506,4381629.653,-1102.73592
36-17,320280.6093,4385062.968,-1083.323208
77-19,319370.7943,4383285.274,-1091.165334
88-19 ST1,319469.7914,4383228.549,-1090.02576
24-29,319852.9182,4382306.956,-1087.00824
37-17,320084.9607,4384813.89,-1078.013348
77-19,319370.7723,4383285.156,-1094.210959
37-17,320084.9551,4384813.89,-1079.842139
85-19,319657.1909,4383800.421,-1087.374
38-21 ST3,321695.3418,4383339.546,-1139.223528
36-17,320280.7709,4385063.023,-1089.41616
77-19,319370.7504,4383285.037,-1097.256585
16-29 ST2,319699.1112,4381880.687,-1085.27088
44-19 ST1,319120.5648,4383650.881,-1082.00952
37-17,320084.9496,4384813.89,-1081.670931
16-29,319893.9698,4381627.672,-1111.57512
85-19 ST2,319487.89,4383748.4,-1083.844416
36A-15,323601.4307,4384784.139,-1162.08048
78-20,321074.5333,4382977.629,-1095.51216
77-19,319370.7284,4383284.919,-1100.302211
21-19,318580.9215,4384186.253,-1032.67764
16-29 ST1,319699.1112,4381880.687,-1085.27088
37-17,320084.944,4384813.89,-1083.499722
36-17 ST1,320243.8718,4385019.57,-1079.11392
36-17,320280.9599,4385063.071,-1095.509112
77-19,319370.7065,4383284.801,-1103.347836
38-21,321845,4382899,-1105
37-17,320084.9384,4384813.89,-1085.328514
37-17,320084.9328,4384813.89,-1087.157305
77A-19,319355.7885,4383319.37,-1104.71712
77-19,319370.6845,4383284.683,-1106.393462
85-19 ST1,319738.0238,4384043.804,-1101.12048
88-19,319744.6601,4383008.758,-1090.63536
16-29,319895.2805,4381625.538,-1120.68864
37-17,320084.9272,4384813.89,-1088.986097
36-17,320281.1946,4385063.114,-1101.602064
77-19,319370.6626,4383284.564,-1109.439088
37-17,320084.9217,4384813.89,-1090.814888
58-29,320673.4198,4381423.884,-1175.1564
37-17,320084.9161,4384813.89,-1092.64368
37-17 ST1,320238.2979,4384968.487,-1080.595248
21-19 ST1,318550.6853,4384395.486,-1073.52084
37-17,320084.9105,4384813.889,-1094.472471
77-19,319370.6406,4383284.446,-1112.484713
37-17,320084.9049,4384813.889,-1096.301263
44-19 ST1,319125.0149,4383643.993,-1099.04784
36-17,320281.478,4385063.166,-1107.68892
16-29 ST2,319694.8745,4381885.259,-1103.74176
88-19,319746.9765,4383008.514,-1099.47456
16-29,319896.5911,4381623.435,-1129.49736
37-17,320084.8993,4384813.889,-1098.130054
77-19,319370.6187,4383284.328,-1115.530339
37-17,320084.8938,4384813.889,-1099.958846
88-19 ST1,319465.6766,4383235.133,-1117.27488
77-19,319370.5967,4383284.21,-1118.575965
16-29 ST1,319694.8745,4381885.259,-1103.74176
36A-15,323602.4061,4384778.805,-1180.82568
38-21 ST3,321687.3347,4383353.646,-1163.214336
37-17,320084.8882,4384813.889,-1101.787637
36-17,320281.7554,4385063.212,-1113.778824
77-19,319370.5748,4383284.091,-1121.621591
37-17,320084.8826,4384813.889,-1103.616429
85-19,319653.4114,4383801.213,-1116.08616
37-17,320084.877,4384813.889,-1105.44522
77-19,319370.5529,4383283.973,-1124.667216
16-29,319897.8713,4381621.271,-1138.61088
37-17,320084.8715,4384813.889,-1107.274012
21-19,318585.8074,4384175.046,-1057.576752
85-19 ST2,319478.2,4383746.35,-1111.05696
37-17,320084.8659,4384813.889,-1109.102803
36-17,320282.0571,4385063.257,-1119.868728
37-17,320084.8603,4384813.889,-1110.931595
77-19,319370.5309,4383283.855,-1127.712842
37-17,320084.8547,4384813.889,-1112.760386
78-20,321085.1708,4382976.958,-1125.0168
37-17,320084.8491,4384813.888,-1114.589178
85-19 ST1,319742.0472,4384054.807,-1125.59592
37-17,320084.8436,4384813.888,-1116.417969
77-19,319370.509,4383283.736,-1130.758468
36-17 ST1,320245.3013,4385017.479,-1107.652344
38-21,321854,4382895,-1132
44-19 ST1,319129.0992,4383637.104,-1115.84232
37-17,320084.838,4384813.888,-1118.246761
37-17,320084.8324,4384813.888,-1120.075552
36-17,320282.4138,4385063.315,-1125.952536
16-29 ST2,319690.6073,4381889.983,-1122.51744
16-29,319899.1514,4381619.016,-1147.69392
77-19,319370.487,4383283.618,-1133.804093
37-17,320084.8268,4384813.888,-1121.904344
37-17,320084.8212,4384813.888,-1123.733135
37-17,320084.8157,4384813.888,-1125.561927
16-29 ST1,319690.6073,4381889.983,-1122.51744
77-19,319370.4651,4383283.5,-1136.849719
36A-15,323603.5338,4384773.623,-1199.29656
37-17,320084.8101,4384813.888,-1127.390718
58-29,320668.9392,4381423.549,-1203.74664
21-19 ST1,318538.9749,4384400.973,-1099.416648
36-17,320282.7917,4385063.361,-1132.036344
77-19,319370.4431,4383283.382,-1139.895345
37-17,320084.8045,4384813.888,-1129.21951
37-17 ST1,320244.9029,4384971.508,-1110.197424
16-29,319900.4316,4381616.821,-1156.47216
77-19,319370.4212,4383283.263,-1142.94097
38-21 ST3,321678.977,4383367.88,-1187.000928
37-17,320084.7989,4384813.888,-1131.048301
88-19 ST1,319461.6228,4383241.839,-1144.85928
36-17,320283.2032,4385063.416,-1138.120152
77-19,319370.3992,4383283.145,-1145.986596
37-17,320084.7933,4384813.888,-1132.877093
44-19 ST1,319133.153,4383630.216,-1132.60632
37-17,320084.7878,4384813.888,-1134.705884
77-19,319370.3773,4383283.027,-1149.032222
37-17,320084.7822,4384813.887,-1136.534676
16-29,319901.7727,4381614.627,-1165.5552
16-29 ST2,319686.523,4381894.403,-1140.74448
36-17,320283.6147,4385063.498,-1144.200912
21-19,318590.6263,4384163.475,-1083.679824
77A-19,319361.3968,4383313.183,-1152.17448
77-19,319370.3553,4383282.909,-1152.077847
37-17,320084.7766,4384813.887,-1138.363467
85-19 ST2,319468.37,4383744.2,-1138.208544
44-21,321849.9736,4383999.225,-1145.039112
85-19,319648.8089,4383801.823,-1148.36448
16-29 ST1,319686.523,4381894.403,-1140.74448
77-19,319370.3334,4383282.79,-1155.123473
78-20,321094.8025,4382976.592,-1152.32688
36A-15,323604.6311,4384768.472,-1218.07224
37-17,320084.771,4384813.887,-1140.192259
36-17,320284.0322,4385063.583,-1150.281672
85-19 ST1,319746.3144,4384066.359,-1152.78408
77-19,319370.3114,4383282.672,-1158.169099
16-29,319903.1138,4381612.432,-1174.66872
38-21,321864,4382891,-1160
37-17,320084.7654,4384813.887,-1142.02105
36-17 ST1,320246.9015,4385015.096,-1136.772936
77-19,319370.2895,4383282.554,-1161.214724
37-17,320084.7599,4384813.887,-1143.849842
21-19 ST1,318525.774,4384408.757,-1123.59948
36-17,320284.5047,4385063.638,-1156.359384
77-19,319370.2676,4383282.436,-1164.26035
44-19 ST1,319137.2374,4383623.51,-1149.46176
37-17,320084.7543,4384813.887,-1145.678633
58-29,320663.9405,4381422.817,-1232.58072
38-21 ST3,321670.6286,4383382.337,-1210.662552
37-17,320084.7487,4384813.887,-1147.507425
38-21 ST3,321670.4548,4383382.642,-1211.162424
77-19,319370.2456,4383282.317,-1167.305976
16-29,319904.3635,4381610.39,-1183.47744
16-29 ST2,319682.4386,4381898.731,-1159.002
36-17,320285.0564,4385063.623,-1162.431
37-17,320084.7431,4384813.887,-1149.336216
77-19,319370.2237,4383282.199,-1170.351601
37-17 ST1,320251.5902,4384974.934,-1139.735592
88-19 ST1,319457.6604,4383248.331,-1171.83408
37-17,320084.7376,4384813.887,-1151.165008
16-29 ST1,319682.4386,4381898.731,-1159.002
77-19,319370.2017,4383282.081,-1173.397227
37-17,320084.732,4384813.887,-1152.993799
37-17,320084.7264,4384813.887,-1154.82259
36A-15,323605.637,4384763.412,-1236.5736
37-17,320084.7208,4384813.886,-1156.651382
77-19,319370.1798,4383281.962,-1176.442853
36-17,320285.6446,4385063.516,-1168.49652
37-17,320084.7152,4384813.886,-1158.480173
16-29,319905.7351,4381608.256,-1192.59096
21-19,318595.0215,4384152.146,-1109.6244
37-17,320084.7097,4384813.886,-1160.308965
77-19,319370.1578,4383281.844,-1179.488478
37-17,320084.7041,4384813.886,-1162.137756
38-21 ST3,321665.639,4383390.862,-1225.320384
37-17,320084.6985,4384813.886,-1163.966548
77-19,319370.1359,4383281.726,-1182.534104
44-19 ST1,319141.2302,4383616.896,-1166.37816
85-19 ST1,319750.2158,4384076.539,-1177.29
36-17,320286.2664,4385063.333,-1174.558992
85-19,319644.4198,4383801.884,-1176.9852
37-17,320084.6929,4384813.886,-1165.795339
77A-19,319364.7191,4383309.281,-1184.05656
78-20,321103.6722,4382976.501,-1179.91128
77-19,319370.1139,4383281.608,-1185.57973
37-17,320084.6873,4384813.886,-1167.624131
37-17,320084.6818,4384813.886,-1169.452922
21-19 ST1,318511.6374,4384418.084,-1146.328416
16-29,319907.1372,4381606.153,-1201.3692
16-29 ST2,319678.4458,4381902.998,-1177.29
77-19,319370.092,4383281.489,-1188.625355
37-17,320084.6762,4384813.886,-1171.281714
36-17,320286.937,4385063.12,-1180.61232
38-21,321874,4382888,-1187
37-17,320084.6706,4384813.886,-1173.110505
36-17 ST1,320248.4377,4385012.731,-1165.588728
77-19,319370.07,4383281.371,-1191.670981
37-17,320084.665,4384813.886,-1174.939297
16-29 ST1,319678.4458,4381902.998,-1177.29
37-17,320084.6594,4384813.886,-1176.768088
77-19,319370.0481,4383281.253,-1194.716607
37-17,320084.6539,4384813.885,-1178.59688
36-17,320287.6045,4385062.876,-1186.668696
58-29,320658.4541,4381422.055,-1260.98808
88-19,319768.8612,4383005.71,-1180.6428
37-17,320084.6483,4384813.885,-1180.425671
16-29,319908.5393,4381603.928,-1210.45224
77-19,319370.0261,4383281.135,-1197.762233
37-17,320084.6427,4384813.885,-1182.254463
38-21 ST3,321660.2044,4383399.933,-1241.712528
77-19,319370.0042,4383281.016,-1200.807858
44-19 ST1,319145.2841,4383610.282,-1183.59936
37-17,320084.6371,4384813.885,-1184.083254
36-17,320288.2476,4385062.593,-1192.722024
37-17,320084.6316,4384813.885,-1185.912046
37-17 ST1,320258.311,4384978.878,-1169.200608
77-19,319369.9823,4383280.898,-1203.853484
77A-19,319366.5479,4383307.056,-1202.7408
37-17,320084.626,4384813.885,-1187.740837
36A-15,323607.1,4384755.823,-1264.4628
37-17,320084.6204,4384813.885,-1189.569629
21-19,318599.3467,4384140.609,-1136.166384
77-19,319369.9603,4383280.78,-1206.89911
16-29,319909.9109,4381601.764,-1219.23048
16-29 ST2,319674.5443,4381907.021,-1195.63896
85-19 ST2,319448.74,4383740.1,-1191.2346
37-17,320084.6148,4384813.885,-1191.39842
36-17,320288.8664,4385062.258,-1198.7784
77-19,319369.9384,4383280.662,-1209.944735
37-17,320084.6092,4384813.885,-1193.227212
16-29 ST1,319674.5443,4381907.021,-1195.63896
21-19 ST1,318497.3972,4384427.844,-1168.810464
85-19 ST1,319755.367,4384088.914,-1204.32576
77-19,319369.9164,4383280.543,-1212.990361
37-17,320084.6037,4384813.885,-1195.056003
85-19,319639.9392,4383801.549,-1205.57544
78-20,321112.0237,4382976.379,-1207.6176
36-17,320289.4729,4385061.877,-1204.831728
77-19,319369.8945,4383280.425,-1216.035987
37-17,320084.5981,4384813.885,-1196.884795
38-21 ST3,321654.8338,4383408.998,-1257.769392
16-29,319911.313,4381599.509,-1228.28304
37-17,320084.5925,4384813.885,-1198.713586
44-19 ST1,319149.3379,4383603.851,-1200.57672
77-19,319369.8725,4383280.307,-1219.081612
37-17,320084.5869,4384813.884,-1200.542378
38-21,321884,4382884,-1214
77-19,319369.8506,4383280.189,-1222.127238
36-17,320290.1252,4385061.553,-1210.885056
37-17,320084.5813,4384813.884,-1202.371169
36-17 ST1,320249.8916,4385010.435,-1194.72456
77A-19,319368.5291,4383304.648,-1221.05928
37-17,320084.5758,4384813.884,-1204.199961
58-29,320653.1201,4381421.293,-1288.20672
21-19,318602.1539,4384132.995,-1153.567416
77-19,319369.8286,4383280.07,-1225.172864
37-17,320084.5702,4384813.884,-1206.028752
16-29,319912.776,4381597.314,-1237.36608
16-29 ST2,319670.6124,4381911.045,-1214.3232
85-19 ST2,319442.03,4383738.74,-1209.175128
37-17,320084.5646,4384813.884,-1207.857544
77-19,319369.8067,4383279.952,-1228.218489
36-17,320290.8232,4385061.255,-1216.932288
37-17,320084.559,4384813.884,-1209.686335
24-29,319859.7153,4382308.785,-1225.50936
77-19,319369.7847,4383279.834,-1231.264115
16-29 ST1,319670.6124,4381911.045,-1214.3232
37-17,320084.5534,4384813.884,-1211.515127
37-17,320084.5479,4384813.884,-1213.343918
77-19,319369.7628,4383279.715,-1234.309741
37-17 ST1,320265.2453,4384983.377,-1198.537608
37-17,320084.5423,4384813.884,-1215.17271
36-17,320291.5059,4385060.916,-1222.97952
21-19 ST1,318482.849,4384438.079,-1191.658272
77-19,319369.7408,4383279.597,-1237.355366
16-29,319914.2086,4381595.18,-1246.14432
44-19 ST1,319153.5746,4383597.297,-1218.1332
37-17,320084.5367,4384813.884,-1217.001501
85-19 ST1,319760.9753,4384101.441,-1229.13648
37-17,320084.5311,4384813.884,-1218.830293
77-19,319369.7189,4383279.479,-1240.400992
36-17,320292.1765,4385060.596,-1229.032848
37-17,320084.5255,4384813.883,-1220.659084
77-19,319369.697,4383279.361,-1243.446618
77A-19,319370.8456,4383301.875,-1239.3168
78-20,321120.1009,4382975.952,-1235.11056
16-29 ST2,319666.6805,4381914.916,-1232.73312
37-17,320084.52,4384813.883,-1222.487876
58-29,320649.432,4381420.653,-1307.04336
85-19,319634.9405,4383800.817,-1234.40952
44-21,321841.8964,4384019.748,-1230.319104
77-19,319369.675,4383279.242,-1246.492243
37-17,320084.5144,4384813.883,-1224.316667
16-29,319915.7021,4381592.986,-1255.19688
36-17,320292.8166,4385060.285,-1235.086176
77-19,319369.6531,4383279.124,-1249.537869
37-17,320084.5088,4384813.883,-1226.145459
38-21,321893,4382881,-1242
16-29 ST1,319666.6805,4381914.916,-1232.73312
37-17,320084.5032,4384813.883,-1227.97425
77-19,319369.6311,4383279.006,-1252.583495
21-19,318606.1285,4384121.648,-1179.237672
37-17,320084.4977,4384813.883,-1229.803041
36-17,320293.4262,4385059.972,-1241.142552
77-19,319369.6092,4383278.888,-1255.62912
85-19 ST2,319432.16,4383736.91,-1235.683584
37-17,320084.4921,4384813.883,-1231.631833
16-29,319917.1651,4381590.761,-1264.27992
36-17 ST1,320251.3455,4385008.119,-1225.08264
44-19 ST1,319157.8114,4383590.714,-1235.99448
77-19,319369.5872,4383278.769,-1258.674746
37-17,320084.4865,4384813.883,-1233.460624
21-19 ST1,318468.6423,4384448.293,-1213.960488
77-19,319369.5653,4383278.651,-1261.720372
36-17,320294.0175,4385059.673,-1247.201976
37-17,320084.4809,4384813.883,-1235.289416
85-19 ST1,319766.3398,4384112.932,-1252.08792
16-29 ST2,319662.5657,4381918.939,-1251.3564
77-19,319369.5433,4383278.533,-1264.765998
88-19,319787.3016,4383002.632,-1244.74224
58-29,320645.7439,4381419.861,-1325.84952
37-17,320084.4753,4384813.883,-1237.118207
37-17 ST1,320272.4172,4384988.238,-1227.761832
16-29,319918.5977,4381588.566,-1273.02768
77-19,319369.5214,4383278.415,-1267.811623
37-17,320084.4698,4384813.883,-1238.946999
36-17,320294.5936,4385059.414,-1253.267496
37-17,320084.4642,4384813.883,-1240.77579
77-19,319369.4994,4383278.296,-1270.857249
16-29 ST1,319662.5657,4381918.939,-1251.3564
37-17,320084.4586,4384813.882,-1242.604582
77-19,319369.4775,4383278.178,-1273.902875
37-17,320084.453,4384813.882,-1244.433373
78-20,321128.0562,4382975.16,-1262.9388
37-17,320084.4474,4384813.882,-1246.262165
36-17,320295.127,4385059.155,-1259.333016
77-19,319369.4556,4383278.06,-1276.9485
44-19 ST1,319161.9566,4383584.008,-1253.49
37-17,320084.4419,4384813.882,-1248.090956
85-19,319629.4541,4383800.055,-1262.81688
16-29,319920.2436,4381586.036,-1283.26896
37-17,320084.4363,4384813.882,-1249.919748
77-19,319369.4336,4383277.941,-1279.994126
37-17,320084.4307,4384813.882,-1251.748539
37-17,320084.4251,4384813.882,-1253.577331
77-19,319369.4117,4383277.823,-1283.039752
36-17,320295.5964,4385058.853,-1265.404632
38-21,321902,4382877,-1269
37-17,320084.4195,4384813.882,-1255.406122
21-19,318610.0116,4384110.142,-1205.523624
85-19 ST1,319770.3326,4384121.832,-1270.34544
37-17,320084.414,4384813.882,-1257.234914
16-29 ST2,319658.5423,4381923.115,-1269.67488
85-19 ST2,319422.38,4383735.14,-1262.228616
77-19,319369.3897,4383277.705,-1286.085377
37-17,320084.4084,4384813.882,-1259.063705
58-29,320641.873,4381418.946,-1344.96048
16-29,319921.4628,4381584.177,-1290.88896
36A-15,323611.4586,4384736.438,-1337.09664
37-17,320084.4028,4384813.882,-1260.892497
24-29,319862.1232,4382307.901,-1278.45312
77-19,319369.3678,4383277.587,-1289.131003
37-17,320084.3972,4384813.882,-1262.721288
36-17,320296.0292,4385058.545,-1271.476248
36-17 ST1,320252.7201,4385005.888,-1253.61192
37-17,320084.3917,4384813.881,-1264.55008
21-19 ST1,318451.4821,4384460.424,-1240.47504
77-19,319369.3458,4383277.468,-1292.176629
16-29 ST1,319658.5423,4381923.115,-1269.67488
37-17,320084.3861,4384813.881,-1266.378871
77-19,319369.3239,4383277.35,-1295.222254
37-17,320084.3805,4384813.881,-1268.207663
44-19 ST1,319165.919,4383577.181,-1270.68072
36-17,320296.4498,4385058.277,-1277.550912
16-29,319922.9258,4381581.952,-1299.94152
77-19,319369.3019,4383277.232,-1298.26788
37-17,320084.3749,4384813.881,-1270.036454
37-17 ST1,320279.7324,4384993.328,-1256.909856
77-19,319369.28,4383277.114,-1301.313506
37-17,320084.3693,4384813.881,-1271.865246
37-17,320084.3638,4384813.881,-1273.694037
77-19,319369.258,4383276.995,-1304.359131
36-17,320296.8552,4385058.045,-1283.628624
37-17,320084.3582,4384813.881,-1275.522829
16-29 ST2,319654.6104,4381927.504,-1287.96288
78-20,321135.859,4382974.215,-1290.49272
77-19,319369.2361,4383276.877,-1307.404757
37-17,320084.3526,4384813.881,-1277.35162
85-19,319624.1201,4383799.293,-1290.03552
58-29,320637.9715,4381418.032,-1364.07144
16-29,319924.3584,4381579.727,-1309.02456
37-17,320084.347,4384813.881,-1279.180412
77-19,319369.2141,4383276.759,-1310.450383
36-17,320297.2484,4385057.841,-1289.709384
37-17,320084.3414,4384813.881,-1281.009203
16-29 ST1,319654.6104,4381927.504,-1287.96288
21-19,318613.7332,4384098.894,-1231.946736
37-17,320084.3359,4384813.881,-1282.837995
77-19,319369.19,4383276.629,-1313.800571
88-19,319801.109,4383000.01,-1289.21256
85-19 ST2,319412.39,4383733.12,-1289.005296
38-21,321912,4382873,-1297
44-19 ST1,319169.5766,4383570.079,-1287.78
37-17,320084.3303,4384813.88,-1284.666786
21-19 ST1,318436.934,4384470.153,-1262.77116
36-17,320297.6172,4385057.652,-1295.793192
16-29,319925.73,4381577.593,-1317.8028
37-17,320084.3247,4384813.88,-1286.495578
37-17,320084.3191,4384813.88,-1288.324369
37-17,320084.3135,4384813.88,-1290.153161
36-17 ST1,320254.0765,4385003.626,-1282.449048
36-17,320297.9677,4385057.457,-1301.873952
37-17,320084.308,4384813.88,-1291.981952
38-21 ST3,321621.6868,4383462.021,-1354.890864
16-29 ST2,319650.9223,4381931.984,-1306.25088
16-29,319927.1016,4381575.399,-1326.88584
